4,1,2,1,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-57
4,1,2,1,0,1.61E+12,m,4a:ff:28:01:08:eb,-57
4,1,2,1,0,1.61E+12,CU_3EDK,44:f4:36:c7:ad:12,-57
4,1,2,1,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-58
4,1,2,1,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-60
4,1,2,1,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-61
4,1,2,1,0,1.61E+12,ChinaNet-FKXL,c4:51:8d:20:1e:c0,-62
4,1,2,1,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-65
4,1,2,1,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-67
4,1,2,1,0,1.61E+12,CU_XjTW,44:f4:36:c7:fb:96,-69
4,1,2,1,0,1.61E+12,ChinaNet-mWWU,c4:51:8d:20:19:a0,-69
4,1,2,1,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-71
4,1,2,1,0,1.61E+12,3-605,f0:92:b4:34:0e:81,-74
4,1,2,1,0,1.61E+12,Freewifi,00:50:0f:ce:96:e8,-77
4,1,2,1,0,1.61E+12,649495g,cc:34:29:09:3e:b0,-84
5,1,2,1,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-40
5,1,2,1,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-41
5,1,2,1,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-42
5,1,2,1,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-52
5,1,2,1,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-53
5,1,2,1,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-57
5,1,2,1,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-58
5,1,2,1,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-59
5,1,2,1,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-59
5,1,2,1,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-60
5,1,2,1,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-61
5,1,2,1,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-62
5,1,2,1,0,1.61E+12,m,4a:ff:28:01:08:eb,-62
5,1,2,1,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-62
5,1,2,1,0,1.61E+12,ChinaNet-y5bG,64:9a:08:c5:6a:00,-63
5,1,2,1,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-63
5,1,2,1,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-67
5,1,2,1,0,1.61E+12,ChinaNet-F4RH,c4:51:8d:20:43:30,-67
5,1,2,1,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-69
5,1,2,1,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-70
5,1,2,1,0,1.61E+12,ChinaNet-gXcr,c4:51:8d:20:91:70,-74
5,1,2,1,0,1.61E+12,FAST_2A96,74:c3:30:e3:2a:96,-75
5,1,2,1,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-76
5,1,2,1,0,1.61E+12,ChinaNet-ZkDM,f0:92:b4:34:ed:f1,-81
5,1,2,1,0,1.61E+12,,62:45:b5:0a:6b:ff,-85
6,1,2,1,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-37
6,1,2,1,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-40
6,1,2,1,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-50
6,1,2,1,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-51
6,1,2,1,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-52
6,1,2,1,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-54
6,1,2,1,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-54
6,1,2,1,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-56
6,1,2,1,0,1.61E+12,64949,cc:34:29:09:3e:a8,-57
6,1,2,1,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-58
6,1,2,1,0,1.61E+12,m,4a:ff:28:01:08:eb,-58
6,1,2,1,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-59
6,1,2,1,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-59
6,1,2,1,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-60
6,1,2,1,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-61
6,1,2,1,0,1.61E+12,CU_XjTW,44:f4:36:c7:fb:96,-61
6,1,2,1,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-62
6,1,2,1,0,1.61E+12,ChinaNet-FKXL,c4:51:8d:20:1e:c0,-63
6,1,2,1,0,1.61E+12,CU_DWYF,44:f4:36:c7:f6:0e,-65
6,1,2,1,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-66
6,1,2,1,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-67
6,1,2,1,0,1.61E+12,ChinaNet-6pTQ,f0:92:b4:34:04:e9,-71
6,1,2,1,0,1.61E+12,ChinaNet-CawS,10:c1:72:41:08:38,-73
6,1,2,1,0,1.61E+12,FAST_2A96,74:c3:30:e3:2a:96,-76
6,1,2,1,0,1.61E+12,ChinaNet-eKvs,f0:92:b4:34:12:c9,-76
6,1,2,1,0,1.61E+12,CU_34YS,e4:77:23:be:56:cf,-76
6,1,2,1,0,1.61E+12,CU_530,44:f4:36:c8:0d:36,-78
6,1,2,1,0,1.61E+12,CU_Q4Yu,44:f4:36:c7:ef:30,-78
6,1,2,1,0,1.61E+12,ChinaNet-wdq,c4:51:8d:20:26:70,-81
6,1,2,1,0,1.61E+12,,62:45:b5:0a:6b:ff,-82
6,1,2,1,0,1.61E+12,Chinanet.,50:d2:f5:b1:10:82,-85
7,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-38
7,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-40
7,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-49
7,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-49
7,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-51
7,1,2,2,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-52
7,1,2,2,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-53
7,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-55
7,1,2,2,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-56
7,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-57
7,1,2,2,0,1.61E+12,Amazing-WIFI,88:c3:97:dc:ae:7d,-57
7,1,2,2,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-58
7,1,2,2,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-59
7,1,2,2,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-59
7,1,2,2,0,1.61E+12,ooooook,c4:51:8d:20:1f:90,-59
7,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-61
7,1,2,2,0,1.61E+12,ChinaNet-y5bG,64:9a:08:c5:6a:00,-61
7,1,2,2,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-63
7,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-65
7,1,2,2,0,1.61E+12,CU_XjTW,44:f4:36:c7:fb:96,-66
7,1,2,2,0,1.61E+12,ChinaNet-XSpU,f0:92:b4:3a:f1:71,-70
7,1,2,2,0,1.61E+12,CU_PEk6,44:f4:36:c7:b7:50,-71
7,1,2,2,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-71
7,1,2,2,0,1.61E+12,CU_FstX,44:f4:36:c7:e1:08,-75
7,1,2,2,0,1.61E+12,ChinaNet-CawS,10:c1:72:41:08:38,-76
7,1,2,2,0,1.61E+12,ChinaNet-2MZE,f0:92:b4:3f:29:d1,-76
7,1,2,2,0,1.61E+12,,62:45:b5:0a:6b:ff,-78
7,1,2,2,0,1.61E+12,ChinaNet-cx4e,10:c1:72:41:ca:9c,-78
7,1,2,2,0,1.61E+12,CU_DeDE,44:f4:36:c7:e0:de,-82
8,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-38
8,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-40
8,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-48
8,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-49
8,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-49
8,1,2,2,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-50
8,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-54
8,1,2,2,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-54
8,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-57
8,1,2,2,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-57
8,1,2,2,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-57
8,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-60
8,1,2,2,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-60
8,1,2,2,0,1.61E+12,ChinaNet-y5bG,64:9a:08:c5:6a:00,-60
8,1,2,2,0,1.61E+12,ooooook,c4:51:8d:20:1f:90,-60
8,1,2,2,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-61
8,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-62
8,1,2,2,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-63
8,1,2,2,0,1.61E+12,CU_Gg3U,44:f4:36:c7:e0:ba,-71
8,1,2,2,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-72
8,1,2,2,0,1.61E+12,ChinaNet-wdq,c4:51:8d:20:26:70,-73
8,1,2,2,0,1.61E+12,ChinaNet-6pTQ,f0:92:b4:34:04:e9,-77
8,1,2,2,0,1.61E+12,,62:45:b5:0a:6b:ff,-79
8,1,2,2,0,1.61E+12,Chinanet.,50:d2:f5:b1:10:82,-84
9,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-37
9,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-39
9,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-49
9,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-50
9,1,2,2,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-51
9,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-54
9,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-54
9,1,2,2,0,1.61E+12,m,4a:ff:28:01:08:eb,-56
9,1,2,2,0,1.61E+12,CU_DWYF,44:f4:36:c7:f6:0e,-56
9,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-58
9,1,2,2,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-58
9,1,2,2,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-58
9,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-60
9,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-60
9,1,2,2,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-60
9,1,2,2,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-61
9,1,2,2,0,1.61E+12,3-605,f0:92:b4:34:0e:81,-61
9,1,2,2,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-64
9,1,2,2,0,1.61E+12,ChinaNet-FKXL,c4:51:8d:20:1e:c0,-64
9,1,2,2,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-68
9,1,2,2,0,1.61E+12,CU_pd4x,70:2e:22:df:b5:f6,-72
9,1,2,2,0,1.61E+12,CU_Gg3U,44:f4:36:c7:e0:ba,-72
9,1,2,2,0,1.61E+12,CU_6bYp,44:f4:36:c7:ee:16,-78
9,1,2,2,0,1.61E+12,,62:45:b5:0a:6b:ff,-79
10,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-38
10,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-40
10,1,2,2,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-49
10,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-50
10,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-50
10,1,2,2,0,1.61E+12,m,4a:ff:28:01:08:eb,-53
10,1,2,2,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-54
10,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-55
10,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-55
10,1,2,2,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-56
10,1,2,2,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-56
10,1,2,2,0,1.61E+12,CU_DWYF,44:f4:36:c7:f6:0e,-57
10,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-58
10,1,2,2,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-58
10,1,2,2,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-59
10,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-60
10,1,2,2,0,1.61E+12,ChinaNet-F4RH,c4:51:8d:20:43:30,-60
10,1,2,2,0,1.61E+12,CU_3EDK,44:f4:36:c7:ad:12,-61
10,1,2,2,0,1.61E+12,3-605,f0:92:b4:34:0e:81,-64
10,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-65
10,1,2,2,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-65
10,1,2,2,0,1.61E+12,CU_Gg3U,44:f4:36:c7:e0:ba,-72
10,1,2,2,0,1.61E+12,CU_FstX,44:f4:36:c7:e1:08,-77
10,1,2,2,0,1.61E+12,649495g,cc:34:29:09:3e:b0,-85
11,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-39
11,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-40
11,1,2,2,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-48
11,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-48
11,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-50
11,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-50
11,1,2,2,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-51
11,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-54
11,1,2,2,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-55
11,1,2,2,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-56
11,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-57
11,1,2,2,0,1.61E+12,CU_DJXX,a4:7e:39:89:f4:00,-57
11,1,2,2,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-58
11,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-59
11,1,2,2,0,1.61E+12,ChinaNet-y5bG,64:9a:08:c5:6a:00,-59
11,1,2,2,0,1.61E+12,m,4a:ff:28:01:08:eb,-60
11,1,2,2,0,1.61E+12,ChinaNet-F4RH,c4:51:8d:20:43:30,-60
11,1,2,2,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-61
11,1,2,2,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-61
11,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-64
11,1,2,2,0,1.61E+12,ChinaNet-FKXL,c4:51:8d:20:1e:c0,-64
11,1,2,2,0,1.61E+12,CU_XjTW,44:f4:36:c7:fb:96,-67
11,1,2,2,0,1.61E+12,3-605,f0:92:b4:34:0e:81,-68
11,1,2,2,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-70
11,1,2,2,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-72
11,1,2,2,0,1.61E+12,CU_Gg3U,44:f4:36:c7:e0:ba,-73
11,1,2,2,0,1.61E+12,FAST_2A96,74:c3:30:e3:2a:96,-74
11,1,2,2,0,1.61E+12,,62:45:b5:0a:6b:ff,-80
12,1,2,2,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-39
12,1,2,2,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-40
12,1,2,2,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-49
12,1,2,2,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-49
12,1,2,2,0,1.61E+12,CU_DWYF,44:f4:36:c7:f6:0e,-50
12,1,2,2,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-51
12,1,2,2,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-53
12,1,2,2,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-53
12,1,2,2,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-54
12,1,2,2,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-55
12,1,2,2,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-58
12,1,2,2,0,1.61E+12,CU_hHUs,44:f4:36:c7:ef:7e,-59
12,1,2,2,0,1.61E+12,m,4a:ff:28:01:08:eb,-59
12,1,2,2,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-60
12,1,2,2,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-60
12,1,2,2,0,1.61E+12,CU_7Hcr,18:44:e6:a3:4d:a2,-61
12,1,2,2,0,1.61E+12,dcx,c4:51:8d:20:95:20,-61
12,1,2,2,0,1.61E+12,CU_PEk6,44:f4:36:c7:b7:50,-62
12,1,2,2,0,1.61E+12,ChinaNet-tiDK,f0:92:b4:3f:62:a1,-63
12,1,2,2,0,1.61E+12,ChinaNet-FKXL,c4:51:8d:20:1e:c0,-64
12,1,2,2,0,1.61E+12,CU_kmDN,18:44:e6:a3:3f:14,-71
12,1,2,2,0,1.61E+12,CU_xmat,44:f4:36:c7:ee:4c,-71
12,1,2,2,0,1.61E+12,CU_Gg3U,44:f4:36:c7:e0:ba,-73
12,1,2,2,0,1.61E+12,CU_530,44:f4:36:c8:0d:36,-78
13,1,2,3,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-35
13,1,2,3,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-35
13,1,2,3,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-49
13,1,2,3,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-51
13,1,2,3,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-52
13,1,2,3,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-52
